time_step,stress_t,stress_tdt,pl_strain_t,pl_strain_tdt,el_strain_t,el_strain_tdt,strain_t,strain_tdt,energy_tdt,dissipation_rate,group,strain_dynamic_tdt,stress_dynamic_tdt
4645,139.2435427,137.4986728,0.00183168,0.001926565,0.00066832,0.000673435,0.0025,0.0026,0.102654078,0.012779755,9,0.001,7.8373334
4646,137.4986728,138.8075271,0.001926565,0.002022125,0.000673435,0.000677875,0.0026,0.0027,0.103256031,0.012955478,9,0.001,7.8373334
4647,138.8075271,135.8331753,0.002022125,0.00211827,0.000677875,0.00068173,0.0027,0.0028,0.103781645,0.013108998,9,0.001,7.8373334
4648,135.8331753,146.7313217,0.00211827,0.002214923,0.00068173,0.000685077,0.0028,0.0029,0.104240235,0.013243005,9,0.001,7.8373334
4649,146.7313217,140.7432395,0.002214923,0.002312018,0.000685077,0.000687982,0.0029,0.003,0.104639953,0.013359891,9,0.001,7.8373334
4650,140.7432395,136.7610958,0.002312018,0.002409496,0.000687982,0.000690504,0.003,0.0031,0.104988243,0.013461778,9,0.001,7.8373334
4651,136.7610958,143.8223606,0.002409496,0.002507306,0.000690504,0.000692694,0.0031,0.0032,0.105291643,0.013550543,9,0.001,7.8373334
4652,143.8223606,145.4764097,0.002507306,0.002605406,0.000692694,0.000694594,0.0032,0.0033,0.105555589,0.013627837,9,0.001,7.8373334
4653,145.4764097,140.9297181,0.002605406,0.002703756,0.000694594,0.000696244,0.0033,0.0034,0.10578535,0.013695117,9,0.001,7.8373334
4654,140.9297181,143.3016585,0.002703756,0.002802323,0.000696244,0.000697677,0.0034,0.0035,0.105985304,0.013753658,9,0.001,7.8373334
4655,143.3016585,136.9791112,0.002802323,0.002901079,0.000697677,0.000698921,0.0035,0.0036,0.106159195,0.01380458,9,0.001,7.8373334
4656,136.9791112,138.8767693,0.002901079,0.003,0.000698921,0.0007,0.0036,0.0037,0.106310255,0.013848862,9,0.001,7.8373334
4657,138.8767693,144.4837109,0.003,0.003099063,0.0007,0.000700937,0.0037,0.0038,0.106441611,0.013887362,9,0.001,7.8373334
4658,144.4837109,141.3894189,0.003099063,0.003198249,0.000700937,0.000701751,0.0038,0.0039,0.106555856,0.013920829,9,0.001,7.8373334
4659,141.3894189,135.8241059,0.003198249,0.003297543,0.000701751,0.000702457,0.0039,0.004,0.106655043,0.013949914,9,0.001,7.8373334
4660,135.8241059,104.9047418,0.003297543,0.003383431,0.000702457,0.000516569,0.004,0.0039,0.087450255,0.008873458,9,0.002,7.8647582
4661,104.9047418,77.88374844,0.003383431,0.003444805,0.000516569,0.000355195,0.0039,0.0038,0.075986418,0.004359952,9,0.002,7.8647582
4662,77.88374844,42.93577763,0.003444805,0.003484898,0.000355195,0.000215102,0.0038,0.0037,0.069959561,0.001724802,9,0.002,7.8647582
4663,42.93577763,18.12667843,0.003484898,0.003506516,0.000215102,9.35E-05,0.0037,0.0036,0.067685985,0.000404183,9,0.002,7.8647582
4664,18.12667843,-2.566745234,0.003506516,0.003512095,9.35E-05,-1.21E-05,0.0036,0.0035,6.79E-02,-1.35E-05,9,0.002,7.8647582
4665,-2.566745234,-20.55775012,0.003512095,0.003503751,-1.21E-05,-0.000103751,0.0035,0.0034,0.0698432,0.000173144,9,0.002,7.8647582
4666,-20.55775012,-36.91122859,0.003503751,0.003483319,-0.000103751,-0.000183319,0.0034,0.0033,0.072760468,0.000749096,9,0.002,7.8647582
4667,-36.91122859,-51.5875076,0.003483319,0.003452394,-0.000183319,-0.000252394,0.0033,0.0032,0.076247298,0.001561045,9,0.002,7.8647582
4668,-51.5875076,-55.5617604,0.003452394,0.00341236,-0.000252394,-0.00031236,0.0032,0.0031,0.079993499,0.002501014,9,0.002,7.8647582
4669,-55.5617604,-74.15366123,0.00341236,0.003364418,-0.00031236,-0.000364418,0.0031,0.003,0.083787675,0.003494202,9,0.002,7.8647582
4670,-74.15366123,-80.2632441,0.003364418,0.003309611,-0.000364418,-0.000409611,0.003,0.0029,0.087489983,0.004489941,9,0.002,7.8647582
4671,-80.2632441,-83.86131247,0.003309611,0.003248844,-0.000409611,-0.000448844,0.0029,0.0028,0.091011878,0.005454997,9,0.002,7.8647582
4672,-83.86131247,-102.612998,0.003248844,0.003182902,-0.000448844,-0.000482902,0.0028,0.0027,0.094301216,0.006368626,9,0.002,7.8647582
4673,-102.612998,-104.3399176,0.003182902,0.00311247,-0.000482902,-0.00051247,0.0027,0.0026,0.097331757,0.007218925,9,0.002,7.8647582
4674,-104.3399176,-113.091779,0.00311247,0.003038138,-0.00051247,-0.000538138,0.0026,0.0025,0.100094341,0.008000164,9,0.002,7.8647582
4675,-113.091779,-111.1593985,0.003038138,0.002960421,-0.000538138,-0.000560421,0.0025,0.0024,0.102591912,0.008710839,9,0.002,7.8647582
4676,-111.1593985,-110.1808548,0.002960421,0.002879765,-0.000560421,-0.000579765,0.0024,0.0023,0.104834908,0.009352258,9,0.002,7.8647582
4677,-110.1808548,-121.4221901,0.002879765,0.002796559,-0.000579765,-0.000596559,0.0023,0.0022,0.106838629,0.009927527,9,0.002,7.8647582
4678,-121.4221901,-125.8028206,0.002796559,0.002711137,-0.000596559,-0.000611137,0.0022,0.0021,0.108620461,0.010440828,9,0.002,7.8647582
4679,-125.8028206,-125.5887103,0.002711137,0.002623793,-0.000611137,-0.000623793,0.0021,0.002,0.110199407,0.010896908,9,0.002,7.8647582
4680,-125.5887103,-122.4748075,0.002623793,0.002534781,-0.000623793,-0.000634781,0.002,0.0019,0.111594401,0.011300734,9,0.002,7.8647582
4681,-122.4748075,-125.0910248,0.002534781,0.002444319,-0.000634781,-0.000644319,0.0019,0.0018,0.112823503,0.011657253,9,0.002,7.8647582
4682,-125.0910248,-128.1752463,0.002444319,0.002352599,-0.000644319,-0.000652599,0.0018,0.0017,0.113904207,0.011971238,9,0.002,7.8647582
4683,-128.1752463,-132.8988075,0.002352599,0.002259787,-0.000652599,-0.000659787,0.0017,0.0016,0.114852717,0.012247194,9,0.002,7.8647582
4684,-132.8988075,-138.2969673,0.002259787,0.002166028,-0.000659787,-0.000666028,0.0016,0.0015,0.115684053,0.012489304,9,0.002,7.8647582
4685,-138.2969673,-121.7036749,0.002166028,0.002071445,-0.000666028,-0.000671445,0.0015,0.0014,0.116411496,0.012701404,9,0.002,7.8647582
4686,-121.7036749,-132.6551573,0.002071445,0.001976148,-0.000671445,-0.000676148,0.0014,0.0013,0.117047481,0.01288698,9,0.002,7.8647582
4687,-132.6551573,-129.4698019,0.001976148,0.001880231,-0.000676148,-0.000680231,0.0013,0.0012,0.117602957,0.013049171,9,0.002,7.8647582
4688,-129.4698019,-134.0502201,0.001880231,0.001783775,-0.000680231,-0.000683775,0.0012,0.0011,0.118087617,0.013190795,9,0.002,7.8647582
4689,-134.0502201,-129.2806887,0.001783775,0.001686852,-0.000683775,-0.000686852,0.0011,0.001,0.118510306,0.013314361,9,0.002,7.8647582
4690,-129.2806887,-141.1302961,0.001686852,0.001589523,-0.000686852,-0.000689523,0.001,0.0009,0.118878649,0.013422098,9,0.002,7.8647582
4691,-141.1302961,-129.2663968,0.001589523,0.001491842,-0.000689523,-0.000691842,0.0009,0.0008,0.119199525,0.013515979,9,0.002,7.8647582
4692,-129.2663968,-132.7639446,0.001491842,0.001393855,-0.000691842,-0.000693855,0.0008,0.0007,0.119478871,0.013597744,9,0.002,7.8647582
4693,-132.7639446,-129.6790248,0.001393855,0.001295603,-0.000693855,-0.000695603,0.0007,0.0006,0.119722054,0.013668926,9,0.002,7.8647582
4694,-129.6790248,-141.9194221,0.001295603,0.00119712,-0.000695603,-0.00069712,0.0006,0.0005,0.11993356,0.013730871,9,0.002,7.8647582
4695,-141.9194221,-132.4524922,0.00119712,0.001098437,-0.00069712,-0.000698437,0.0005,0.0004,0.120117528,0.01378476,9,0.002,7.8647582
4696,-132.4524922,-140.4987305,0.001098437,0.00099958,-0.000698437,-0.00069958,0.0004,0.0003,0.120277452,0.013831628,9,0.002,7.8647582
4697,-140.4987305,-141.729177,0.00099958,0.000900573,-0.00069958,-0.000700573,0.0003,0.0002,0.120416586,0.01387238,9,0.002,7.8647582
4698,-141.729177,-134.5633791,0.000900573,0.000801434,-0.000700573,-0.000701434,0.0002,0.0001,0.120537373,0.013907806,9,0.002,7.8647582
4699,-134.5633791,-141.6893737,0.000801434,0.000702182,-0.000701434,-0.000702182,0.0001,2.44E-19,0.12064242,0.013938596,9,0.002,7.8647582
4700,-141.6893737,-135.2067887,0.000702182,0.000602832,-0.000702182,-0.000702832,2.44E-19,-0.0001,0.120733788,0.013965354,9,0.002,7.8647582
4701,-135.2067887,-147.1402188,0.000602832,0.000503396,-0.000702832,-0.000703396,-0.0001,-0.0002,0.120813131,0.013988604,9,0.002,7.8647582
4702,-147.1402188,-135.697458,0.000503396,0.000403885,-0.000703396,-0.000703885,-0.0002,-0.0003,0.120881971,0.014008803,9,0.002,7.8647582
4703,-135.697458,-133.9390143,0.000403885,0.00030431,-0.000703885,-0.00070431,-0.0003,-0.0004,0.120941837,0.01402635,9,0.002,7.8647582
4704,-133.9390143,-152.8564918,0.00030431,0.000204679,-0.00070431,-0.000704679,-0.0004,-0.0005,0.120993842,0.014041593,9,0.002,7.8647582
4705,-152.8564918,-131.026814,0.000204679,0.000104999,-0.000704679,-0.000704999,-0.0005,-0.0006,0.121038962,0.014054831,9,0.002,7.8647582
4706,-131.026814,-138.0543968,0.000104999,5.28E-06,-0.000704999,-0.00070528,-0.0006,-0.0007,0.121078176,0.014066329,9,0.002,7.8647582
4707,-138.0543968,-148.0974292,5.28E-06,-9.45E-05,-0.00070528,-0.0007055,-0.0007,-0.0008,0.121112182,0.014076315,9,0.002,7.8647582
4708,-148.0974292,-154.7998166,-9.45E-05,-0.000194272,-0.0007055,-0.000705728,-0.0008,-0.0009,0.121141822,0.014084986,9,0.002,7.8647582
4709,-154.7998166,-144.7825205,-0.000194272,-0.00029409,-0.000705728,-0.00070591,-0.0009,-0.001,0.121167517,0.014092516,9,0.002,7.8647582
4710,-144.7825205,-147.2290634,-0.00029409,-0.000393933,-0.00070591,-0.000706067,-0.001,-0.0011,0.121189688,0.014099055,9,0.002,7.8647582
4711,-147.2290634,-131.4028536,-0.000393933,-0.000493795,-0.000706067,-0.000706205,-0.0011,-0.0012,0.121209179,0.014104732,9,0.002,7.8647582
4712,-131.4028536,-137.530252,-0.000493795,-0.000593676,-0.000706205,-0.000706324,-0.0012,-0.0013,0.12122599,0.014109662,9,0.002,7.8647582
4713,-137.530252,-133.1438704,-0.000593676,-0.000693573,-0.000706324,-0.000706427,-0.0013,-0.0014,0.121240542,0.014113943,9,0.002,7.8647582
4714,-133.1438704,-152.7454823,-0.000693573,-0.000793484,-0.000706427,-0.000706516,-0.0014,-0.0015,0.121253118,0.014117659,9,0.002,7.8647582
4715,-152.7454823,-138.5030113,-0.000793484,-0.000893406,-0.000706516,-0.000706594,-0.0015,-0.0016,0.121264141,0.014120886,9,0.002,7.8647582
4716,-138.5030113,-145.5603429,-0.000893406,-0.000993338,-0.000706594,-0.000706662,-0.0016,-0.0017,0.121273752,0.014123687,9,0.002,7.8647582
4717,-145.5603429,-147.5325423,-0.000993338,-0.001093279,-0.000706662,-0.000706721,-0.0017,-0.0018,0.121282091,0.014126119,9,0.002,7.8647582
4718,-147.5325423,-142.3231297,-0.001093279,-0.001193228,-0.000706721,-0.000706772,-0.0018,-0.0019,0.1212893,0.014128231,9,0.002,7.8647582
4719,-142.3231297,-136.776765,-0.001193228,-0.001293184,-0.000706772,-0.000706816,-0.0019,-0.002,0.12129552,0.014130064,9,0.002,7.8647582
4720,-136.776765,-139.6088609,-0.001293184,-0.001393146,-0.000706816,-0.000706854,-0.002,-0.0021,0.121300892,0.014131656,9,0.002,7.8647582
4721,-139.6088609,-136.193725,-0.001393146,-0.001493113,-0.000706854,-0.000706887,-0.0021,-0.0022,0.121305557,0.014133038,9,0.002,7.8647582
4722,-136.193725,-140.5795765,-0.001493113,-0.001593084,-0.000706887,-0.000706916,-0.0022,-0.0023,0.121309658,0.014134237,9,0.002,7.8647582
4723,-140.5795765,-152.314298,-0.001593084,-0.001693059,-0.000706916,-0.000706941,-0.0023,-0.0024,0.121313192,0.014135279,9,0.002,7.8647582
4724,-152.314298,-130.5396777,-0.001693059,-0.001793037,-0.000706941,-0.000706963,-0.0024,-0.0025,0.121316303,0.014136183,9,0.002,7.8647582
4725,-130.5396777,-141.9177768,-0.001793037,-0.001893018,-0.000706963,-0.000706982,-0.0025,-0.0026,0.121318989,0.014136968,9,0.002,7.8647582
4726,-141.9177768,-141.2508493,-0.001893018,-0.001993001,-0.000706982,-0.000706999,-0.0026,-0.0027,0.121321393,0.014137649,9,0.002,7.8647582
4727,-141.2508493,-158.7303815,-0.001993001,-0.002092987,-0.000706999,-0.000707013,-0.0027,-0.0028,0.121323373,0.014138241,9,0.002,7.8647582
4728,-158.7303815,-145.2540789,-0.002092987,-0.002192975,-0.000707013,-0.000707025,-0.0028,-0.0029,0.12132507,0.014138755,9,0.002,7.8647582
4729,-145.2540789,-151.4704425,-0.002192975,-0.002292964,-0.000707025,-0.000707036,-0.0029,-0.003,0.121326625,0.0141392,9,0.002,7.8647582
4730,-151.4704425,-139.2315385,-0.002292964,-0.002392955,-0.000707036,-0.000707045,-0.003,-0.0031,0.121327898,0.014139587,9,0.002,7.8647582
4731,-139.2315385,-138.9364561,-0.002392955,-0.002492947,-0.000707045,-0.000707053,-0.0031,-0.0032,0.121329029,0.014139924,9,0.002,7.8647582
4732,-138.9364561,-140.019372,-0.002492947,-0.00259294,-0.000707053,-0.00070706,-0.0032,-0.0033,0.121330019,0.014140215,9,0.002,7.8647582
4733,-140.019372,-138.8858266,-0.00259294,-0.002692933,-0.00070706,-0.000707067,-0.0033,-0.0034,0.121331009,0.014140468,9,0.002,7.8647582
4734,-138.8858266,-155.4742528,-0.002692933,-0.002792928,-0.000707067,-0.000707072,-0.0034,-0.0035,0.121331716,0.014140688,9,0.002,7.8647582
4735,-155.4742528,-146.9959839,-0.002792928,-0.002892924,-0.000707072,-0.000707076,-0.0035,-0.0036,0.121332282,0.014140879,9,0.002,7.8647582
4736,-146.9959839,-143.2273001,-0.002892924,-0.00299292,-0.000707076,-0.00070708,-0.0036,-0.0037,0.121332847,0.014141045,9,0.002,7.8647582
4737,-143.2273001,-137.956123,-0.00299292,-0.003092916,-0.00070708,-0.000707084,-0.0037,-0.0038,0.121333413,0.014141189,9,0.002,7.8647582
4738,-137.956123,-145.9205526,-0.003092916,-0.003192913,-0.000707084,-0.000707087,-0.0038,-0.0039,0.121333837,0.014141314,9,0.002,7.8647582
4739,-145.9205526,-139.6255341,-0.003192913,-0.00329291,-0.000707087,-0.00070709,-0.0039,-0.004,0.121334262,0.014141422,9,0.002,7.8647582
4740,-139.6255341,-130.1282058,-0.00329291,-0.003392908,-0.00070709,-0.000707092,-0.004,-0.0041,0.121334544,0.014141516,9,0.002,7.8647582
4741,-130.1282058,-133.6829691,-0.003392908,-0.003492906,-0.000707092,-0.000707094,-0.0041,-0.0042,0.121334827,0.014141598,9,0.002,7.8647582
4742,-133.6829691,-144.4534732,-0.003492906,-0.003592904,-0.000707094,-0.000707096,-0.0042,-0.0043,0.12133511,0.014141669,9,0.002,7.8647582
4743,-144.4534732,-151.7900715,-0.003592904,-0.003692903,-0.000707096,-0.000707097,-0.0043,-0.0044,0.121335251,0.01414173,9,0.002,7.8647582
4744,-151.7900715,-146.0485031,-0.003692903,-0.003792902,-0.000707097,-0.000707098,-0.0044,-0.0045,0.121335393,0.014141784,9,0.002,7.8647582
4745,-146.0485031,-146.025994,-0.003792902,-0.003892901,-0.000707098,-0.000707099,-0.0045,-0.0046,0.121335534,0.01414183,9,0.002,7.8647582
4746,-146.025994,-154.6271017,-0.003892901,-0.0039929,-0.000707099,-0.0007071,-0.0046,-0.0047,0.121335676,0.01414187,9,0.002,7.8647582
4747,-154.6271017,-143.4622943,-0.0039929,-0.004092899,-0.0007071,-0.000707101,-0.0047,-0.0048,0.121335817,0.014141905,9,0.002,7.8647582
4748,-143.4622943,-138.2904236,-0.004092899,-0.004192898,-0.000707101,-0.000707102,-0.0048,-0.0049,0.121335959,0.014141936,9,0.002,7.8647582
4749,-138.2904236,-144.0869246,-0.004192898,-0.004292897,-0.000707102,-0.000707103,-0.0049,-0.005,0.1213361,0.014141962,9,0.002,7.8647582
4750,-144.0869246,-146.7242224,-0.004292897,-0.004392897,-0.000707103,-0.000707103,-0.005,-0.0051,0.1213361,0.014141985,9,0.002,7.8647582
4751,-146.7242224,-149.2948957,-0.004392897,-0.004492896,-0.000707103,-0.000707104,-0.0051,-0.0052,0.121336241,0.014142005,9,0.002,7.8647582
4752,-149.2948957,-144.6628305,-0.004492896,-0.004592896,-0.000707104,-0.000707104,-0.0052,-0.0053,0.121336241,0.014142022,9,0.002,7.8647582
4753,-144.6628305,-135.3876265,-0.004592896,-0.004692896,-0.000707104,-0.000707104,-0.0053,-0.0054,0.121336241,0.014142037,9,0.002,7.8647582
4754,-135.3876265,-141.3592268,-0.004692896,-0.004792895,-0.000707104,-0.000707105,-0.0054,-0.0055,0.121336383,0.01414205,9,0.002,7.8647582
4755,-141.3592268,-161.5957474,-0.004792895,-0.004892895,-0.000707105,-0.000707105,-0.0055,-0.0056,0.121336383,0.014142061,9,0.002,7.8647582
4756,-161.5957474,-140.8912249,-0.004892895,-0.004992895,-0.000707105,-0.000707105,-0.0056,-0.0057,0.121336383,0.014142071,9,0.002,7.8647582
4757,-140.8912249,-141.12985,-0.004992895,-0.005092895,-0.000707105,-0.000707105,-0.0057,-0.0058,0.121336383,0.01414208,9,0.002,7.8647582
4758,-141.12985,-153.2534463,-0.005092895,-0.005192894,-0.000707105,-0.000707106,-0.0058,-0.0059,0.121336524,0.014142087,9,0.002,7.8647582
4759,-153.2534463,-147.780017,-0.005192894,-0.005292894,-0.000707106,-0.000707106,-0.0059,-0.006,0.121336524,0.014142093,9,0.002,7.8647582
4760,-147.780017,-106.6427795,-0.005292894,-0.005379396,-0.000707106,-0.000520604,-0.006,-0.0059,0.101917776,0.009006608,9,-0.001,-0.46485255
4761,-106.6427795,-71.80391834,-0.005379396,-0.005441302,-0.000520604,-0.000358698,-0.0059,-0.0058,0.090302705,0.004441133,9,-0.001,-0.46485255
4762,-71.80391834,-46.21574364,-0.005441302,-0.005481857,-0.000358698,-0.000218143,-0.0058,-0.0057,0.084170478,0.001769346,9,-0.001,-0.46485255
4763,-46.21574364,-16.93270677,-0.005481857,-0.005503875,-0.000218143,-9.61E-05,-0.0057,-0.0056,0.081824213,0.000423309,9,-0.001,-0.46485255
4764,-16.93270677,1.864214045,-0.005503875,-0.005509803,-9.61E-05,9.80E-06,-0.0056,-0.0055,8.20E-02,-1.16E-05,9,-0.001,-0.46485255
4765,1.864214045,21.65785279,-0.005509803,-0.005501761,9.80E-06,0.000101761,-0.0055,-0.0054,0.083903444,0.000163671,9,-0.001,-0.46485255
4766,21.65785279,34.54618241,-0.005501761,-0.005481592,0.000101761,0.000181592,-0.0054,-0.0053,0.086802776,0.000732508,9,-0.001,-0.46485255
4767,34.54618241,48.41820646,-0.005481592,-0.005450895,0.000181592,0.000250895,-0.0053,-0.0052,0.09028033,0.001540339,9,-0.001,-0.46485255
4768,48.41820646,63.55151423,-0.005450895,-0.005411059,0.000250895,0.000311059,-0.0052,-0.0051,0.094023235,0.002478288,9,-0.001,-0.46485255
4769,63.55151423,70.79068316,-0.005411059,-0.005363288,0.000311059,0.000363288,-0.0051,-0.005,0.09781807,0.003470892,9,-0.001,-0.46485255
4770,70.79068316,76.36432279,-0.005363288,-0.00530863,0.000363288,0.00040863,-0.005,-0.0049,0.101523687,0.004467006,9,-0.001,-0.46485255
4771,76.36432279,95.37143454,-0.00530863,-0.005247992,0.00040863,0.000447992,-0.0049,-0.0048,0.105050458,0.005433054,9,-0.001,-0.46485255
4772,95.37143454,91.35343769,-0.005247992,-0.005182163,0.000447992,0.000482163,-0.0048,-0.0047,0.108345656,0.006348043,9,-0.001,-0.46485255
4773,91.35343769,96.41168395,-0.005182163,-0.005111828,0.000482163,0.000511828,-0.0047,-0.0046,0.11138233,0.007199901,9,-0.001,-0.46485255
4774,96.41168395,113.9021335,-0.005111828,-0.005037581,0.000511828,0.000537581,-0.0046,-0.0045,0.114151193,0.007982779,9,-0.001,-0.46485255
4775,113.9021335,114.1799926,-0.005037581,-0.004959937,0.000537581,0.000559937,-0.0045,-0.0044,0.116654783,0.00869509,9,-0.001,-0.46485255
4776,114.1799926,119.3518333,-0.004959937,-0.004879345,0.000559937,0.000579345,-0.0044,-0.0043,0.11890357,0.009338092,9,-0.001,-0.46485255
4777,119.3518333,124.8888599,-0.004879345,-0.004796194,0.000579345,0.000596194,-0.0043,-0.0042,0.120912625,0.009914857,9,-0.001,-0.46485255
4778,124.8888599,125.791317,-0.004796194,-0.004710821,0.000596194,0.000610821,-0.0042,-0.0041,0.12269952,0.010429547,9,-0.001,-0.46485255
4779,125.791317,127.7063704,-0.004710821,-0.004623519,0.000610821,0.000623519,-0.0041,-0.004,0.124283008,0.010886903,9,-0.001,-0.46485255
4780,127.7063704,130.0739803,-0.004623519,-0.004534542,0.000623519,0.000634542,-0.004,-0.0039,0.125681919,0.01129189,9,-0.001,-0.46485255
4781,130.0739803,114.4231176,-0.004534542,-0.004444112,0.000634542,0.000644112,-0.0039,-0.0038,0.126914749,0.011649455,9,-0.001,-0.46485255
4782,114.4231176,124.2937778,-0.004444112,-0.004352419,0.000644112,0.000652419,-0.0038,-0.0037,0.127998678,0.011964378,9,-0.001,-0.46485255
4783,124.2937778,117.3687148,-0.004352419,-0.004259631,0.000652419,0.000659631,-0.0037,-0.0036,0.12895013,0.01224117,9,-0.001,-0.46485255
4784,117.3687148,127.1875555,-0.004259631,-0.004165892,0.000659631,0.000665892,-0.0036,-0.0035,0.12978396,0.012484023,9,-0.001,-0.46485255
4785,127.1875555,143.2213293,-0.004165892,-0.004071327,0.000665892,0.000671327,-0.0035,-0.0034,0.130513693,0.012696781,9,-0.001,-0.46485255
4786,143.2213293,137.1816695,-0.004071327,-0.003976046,0.000671327,0.000676046,-0.0034,-0.0033,0.131151745,0.012882937,9,-0.001,-0.46485255
4787,137.1816695,139.5255567,-0.003976046,-0.003880142,0.000676046,0.000680142,-0.0033,-0.0032,0.131708918,0.01304564,9,-0.001,-0.46485255
4788,139.5255567,145.3070073,-0.003880142,-0.003783698,0.000680142,0.000683698,-0.0032,-0.0031,0.132195164,0.013187713,9,-0.001,-0.46485255
4789,145.3070073,134.2841233,-0.003783698,-0.003686785,0.000683698,0.000686785,-0.0031,-0.003,0.132619185,0.013311673,9,-0.001,-0.46485255
4790,134.2841233,145.247155,-0.003686785,-0.003589465,0.000686785,0.000689465,-0.003,-0.0029,0.132988738,0.013419755,9,-0.001,-0.46485255
4791,145.247155,136.9492871,-0.003589465,-0.003491792,0.000689465,0.000691792,-0.0029,-0.0028,0.133310698,0.013513937,9,-0.001,-0.46485255
4792,136.9492871,134.316382,-0.003491792,-0.003393811,0.000691792,0.000693811,-0.0028,-0.0027,0.133590859,0.013595966,9,-0.001,-0.46485255
4793,134.316382,138.2032952,-0.003393811,-0.003295565,0.000693811,0.000695565,-0.0027,-0.0026,0.133834863,0.013667378,9,-0.001,-0.46485255
4794,138.2032952,149.1072449,-0.003295565,-0.003197087,0.000695565,0.000697087,-0.0026,-0.0025,0.134047056,0.013729524,9,-0.001,-0.46485255
4795,149.1072449,139.8445132,-0.003197087,-0.003098408,0.000697087,0.000698408,-0.0025,-0.0024,0.134231576,0.013783589,9,-0.001,-0.46485255
4796,139.8445132,141.6536111,-0.003098408,-0.002999555,0.000698408,0.000699555,-0.0024,-0.0023,0.134392054,0.01383061,9,-0.001,-0.46485255
4797,141.6536111,142.587108,-0.002999555,-0.002900551,0.000699555,0.000700551,-0.0023,-0.0022,0.134531603,0.013871494,9,-0.001,-0.46485255
4798,142.587108,140.6523559,-0.002900551,-0.002801416,0.000700551,0.000701416,-0.0022,-0.0021,0.134652948,0.013907036,9,-0.001,-0.46485255
4799,140.6523559,146.258012,-0.002801416,-0.002702166,0.000701416,0.000702166,-0.0021,-0.002,0.134758273,0.013937927,9,-0.001,-0.46485255
4800,146.258012,139.4531101,-0.002702166,-0.002602818,0.000702166,0.000702818,-0.002,-0.0019,0.134849921,0.013964773,9,-0.001,-0.46485255
4801,139.4531101,137.3271934,-0.002602818,-0.002503383,0.000702818,0.000703383,-0.0019,-0.0018,0.134929403,0.013988099,9,-0.001,-0.46485255
4802,137.3271934,142.132837,-0.002503383,-0.002403874,0.000703383,0.000703874,-0.0018,-0.0017,0.134998523,0.014008364,9,-0.001,-0.46485255
4803,142.132837,137.2580897,-0.002403874,-0.002304301,0.000703874,0.000704301,-0.0017,-0.0016,0.135058671,0.014025969,9,-0.001,-0.46485255
4804,137.2580897,142.892849,-0.002304301,-0.002204671,0.000704301,0.000704671,-0.0016,-0.0015,0.135110816,0.014041262,9,-0.001,-0.46485255
4805,142.892849,145.2602036,-0.002204671,-0.002104992,0.000704671,0.000704992,-0.0015,-0.0014,0.135156077,0.014054544,9,-0.001,-0.46485255
4806,145.2602036,144.3865972,-0.002104992,-0.002005271,0.000704992,0.000705271,-0.0014,-0.0013,0.135195431,0.01406608,9,-0.001,-0.46485255
4807,144.3865972,151.2351759,-0.002005271,-0.001905513,0.000705271,0.000705513,-0.0013,-0.0012,0.135229578,0.014076098,9,-0.001,-0.46485255
4808,151.2351759,153.6936534,-0.001905513,-0.001805723,0.000705513,0.000705723,-0.0012,-0.0011,0.135259218,0.014084798,9,-0.001,-0.46485255
4809,153.6936534,144.8999088,-0.001805723,-0.001705906,0.000705723,0.000705906,-0.0011,-0.001,0.135285054,0.014092353,9,-0.001,-0.46485255
4810,144.8999088,127.939009,-0.001705906,-0.001606064,0.000705906,0.000706064,-0.001,-0.0009,0.135307366,0.014098913,9,-0.001,-0.46485255
4811,127.939009,142.8291594,-0.001606064,-0.001506202,0.000706064,0.000706202,-0.0009,-0.0008,0.135326857,0.014104609,9,-0.001,-0.46485255
4812,142.8291594,148.2254315,-0.001506202,-0.001406321,0.000706202,0.000706321,-0.0008,-0.0007,0.135343668,0.014109555,9,-0.001,-0.46485255
4813,148.2254315,142.5747439,-0.001406321,-0.001306425,0.000706321,0.000706425,-0.0007,-0.0006,0.135358361,0.01411385,9,-0.001,-0.46485255
4814,142.5747439,138.9434806,-0.001306425,-0.001206515,0.000706425,0.000706515,-0.0006,-0.0005,0.135371078,0.014117578,9,-0.001,-0.46485255
4815,138.9434806,139.4587444,-0.001206515,-0.001106593,0.000706515,0.000706593,-0.0005,-0.0004,0.135382101,0.014120816,9,-0.001,-0.46485255
4816,139.4587444,133.7920388,-0.001106593,-0.00100666,0.000706593,0.00070666,-0.0004,-0.0003,0.135391571,0.014123626,9,-0.001,-0.46485255
4817,133.7920388,140.5117399,-0.00100666,-0.000906719,0.00070666,0.000706719,-0.0003,-0.0002,0.13539991,0.014126067,9,-0.001,-0.46485255
4818,140.5117399,146.3299776,-0.000906719,-0.00080677,0.000706719,0.00070677,-0.0002,-0.0001,0.135407119,0.014128185,9,-0.001,-0.46485255
4819,146.3299776,130.2166467,-0.00080677,-0.000706815,0.00070677,0.000706815,-0.0001,-2.44E-19,0.13541348,0.014130025,9,-0.001,-0.46485255
4820,130.2166467,104.1634582,-0.000706815,-0.000620352,0.000706815,0.000520352,-2.44E-19,-0.0001,0.116008214,0.008998244,9,-0.003,-0.02909975
4821,104.1634582,73.06921449,-0.000620352,-0.000558479,0.000520352,0.000358479,-0.0001,-0.0002,0.10440261,0.00443603,9,-0.003,-0.02909975
