time_step,stress_t,stress_tdt,pl_strain_t,pl_strain_tdt,el_strain_t,el_strain_tdt,strain_t,strain_tdt,energy_tdt,dissipation_rate,group,strain_dynamic_tdt,stress_dynamic_tdt
4142,148.5894905,156.3902655,-0.002503396,-0.002403885,0.000703396,0.000703885,-0.0018,-0.0017,0.093622165,0.014008803,8,-0.004,-7.87931055
4143,156.3902655,150.5264998,-0.002403885,-0.00230431,0.000703885,0.00070431,-0.0017,-0.0016,0.093682031,0.01402635,8,-0.004,-7.87931055
4144,150.5264998,163.8784969,-0.00230431,-0.002204679,0.00070431,0.000704679,-0.0016,-0.0015,0.093734036,0.014041593,8,-0.004,-7.87931055
4145,163.8784969,154.5386954,-0.002204679,-0.002104999,0.000704679,0.000704999,-0.0015,-0.0014,0.093779156,0.014054831,8,-0.004,-7.87931055
4146,154.5386954,134.9954457,-0.002104999,-0.002005277,0.000704999,0.000705277,-0.0014,-0.0013,0.09381837,0.014066329,8,-0.004,-7.87931055
4147,134.9954457,125.0459913,-0.002005277,-0.001905518,0.000705277,0.000705518,-0.0013,-0.0012,0.093852376,0.014076315,8,-0.004,-7.87931055
4148,125.0459913,122.3843743,-0.001905518,-0.001805728,0.000705518,0.000705728,-0.0012,-0.0011,0.093882016,0.014084986,8,-0.004,-7.87931055
4149,122.3843743,153.7972057,-0.001805728,-0.00170591,0.000705728,0.00070591,-0.0011,-0.001,0.093907711,0.014092516,8,-0.004,-7.87931055
4150,153.7972057,156.1439289,-0.00170591,-0.001606067,0.00070591,0.000706067,-0.001,-0.0009,0.093929882,0.014099055,8,-0.004,-7.87931055
4151,156.1439289,143.1395005,-0.001606067,-0.001506205,0.000706067,0.000706205,-0.0009,-0.0008,0.093949373,0.014104732,8,-0.004,-7.87931055
4152,143.1395005,137.9352624,-0.001506205,-0.001406324,0.000706205,0.000706324,-0.0008,-0.0007,0.093966184,0.014109662,8,-0.004,-7.87931055
4153,137.9352624,140.2027745,-0.001406324,-0.001306427,0.000706324,0.000706427,-0.0007,-0.0006,0.093980736,0.014113943,8,-0.004,-7.87931055
4154,140.2027745,153.7521509,-0.001306427,-0.001206516,0.000706427,0.000706516,-0.0006,-0.0005,0.093993312,0.014117659,8,-0.004,-7.87931055
4155,153.7521509,153.483466,-0.001206516,-0.001106594,0.000706516,0.000706594,-0.0005,-0.0004,0.094004335,0.014120886,8,-0.004,-7.87931055
4156,153.483466,142.4080645,-0.001106594,-0.001006662,0.000706594,0.000706662,-0.0004,-0.0003,0.094013946,0.014123687,8,-0.004,-7.87931055
4157,142.4080645,168.7249872,-0.001006662,-0.000906721,0.000706662,0.000706721,-0.0003,-0.0002,0.094022285,0.014126119,8,-0.004,-7.87931055
4158,168.7249872,125.0557182,-0.000906721,-0.000806772,0.000706721,0.000706772,-0.0002,-0.0001,0.094029494,0.014128231,8,-0.004,-7.87931055
4159,125.0557182,150.6681632,-0.000806772,-0.000706816,0.000706772,0.000706816,-0.0001,-2.44E-19,0.094035714,0.014130064,8,-0.004,-7.87931055
4160,150.6681632,118.2017212,-0.000706816,-0.000620352,0.000706816,0.000520352,-2.44E-19,-0.0001,0.074630312,0.008998271,8,-0.003,0.43579815
4161,118.2017212,78.15206795,-0.000620352,-0.000558479,0.000520352,0.000358479,-0.0001,-0.0002,0.063024685,0.004436046,8,-0.003,0.43579815
4162,78.15206795,47.17464298,-0.000558479,-0.000517954,0.000358479,0.000217954,-0.0002,-0.0003,0.0568991,0.00176655,8,-0.003,0.43579815
4163,47.17464298,24.90735809,-0.000517954,-0.00049596,0.000217954,9.60E-05,-0.0003,-0.0004,0.054558564,0.000422104,8,-0.003,0.43579815
4164,24.90735809,-1.79381019,-0.00049596,-0.000490054,9.60E-05,-9.95E-06,-0.0004,-0.0005,5.48E-02,-1.17E-05,8,-0.003,0.43579815
4165,-1.79381019,-21.64592449,-0.000490054,-0.000498115,-9.95E-06,-0.000101885,-0.0005,-0.0006,0.056642677,0.000164255,8,-0.003,0.43579815
4166,-21.64592449,-37.01105211,-0.000498115,-0.0005183,-0.000101885,-0.0001817,-0.0006,-0.0007,0.059543148,0.000733537,8,-0.003,0.43579815
4167,-37.01105211,-56.98513566,-0.0005183,-0.000549012,-0.0001817,-0.000250988,-0.0007,-0.0008,0.063021246,0.001541627,8,-0.003,0.43579815
4168,-56.98513566,-70.95672424,-0.000549012,-0.00058886,-0.000250988,-0.00031114,-0.0008,-0.0009,0.066764382,0.002479703,8,-0.003,0.43579815
4169,-70.95672424,-60.20948266,-0.00058886,-0.000636641,-0.00031114,-0.000363359,-0.0009,-0.001,0.070559226,0.003472344,8,-0.003,0.43579815
4170,-60.20948266,-76.10438225,-0.000636641,-0.000691309,-0.000363359,-0.000408691,-0.001,-0.0011,0.074264581,0.004468436,8,-0.003,0.43579815
4171,-76.10438225,-94.6964532,-0.000691309,-0.000751955,-0.000408691,-0.000448045,-0.0011,-0.0012,0.077791054,0.005434421,8,-0.003,0.43579815
4172,-94.6964532,-95.47450614,-0.000751955,-0.000817791,-0.000448045,-0.000482209,-0.0012,-0.0013,0.081085892,0.006349327,8,-0.003,0.43579815
4173,-95.47450614,-109.840513,-0.000817791,-0.000888132,-0.000482209,-0.000511868,-0.0013,-0.0014,0.08412219,0.007201087,8,-0.003,0.43579815
4174,-109.840513,-98.17023054,-0.000888132,-0.000962385,-0.000511868,-0.000537615,-0.0014,-0.0015,0.086890586,0.007983863,8,-0.003,0.43579815
4175,-98.17023054,-100.3241575,-0.000962385,-0.001040033,-0.000537615,-0.000559967,-0.0015,-0.0016,0.089393864,0.008696073,8,-0.003,0.43579815
4176,-100.3241575,-120.7209134,-0.001040033,-0.001120628,-0.000559967,-0.000579372,-0.0016,-0.0017,0.091642404,0.009338976,8,-0.003,0.43579815
4177,-120.7209134,-117.4952104,-0.001120628,-0.001203783,-0.000579372,-0.000596217,-0.0017,-0.0018,0.093651059,0.009915647,8,-0.003,0.43579815
4178,-117.4952104,-115.4083764,-0.001203783,-0.001289159,-0.000596217,-0.000610841,-0.0018,-0.0019,0.095437645,0.010430251,8,-0.003,0.43579815
4179,-115.4083764,-155.267065,-0.001289159,-0.001376464,-0.000610841,-0.000623536,-0.0019,-0.002,0.097020803,0.010887527,8,-0.003,0.43579815
4180,-155.267065,-80.99745916,-0.001376464,-0.001451945,-0.000623536,-0.000448055,-0.002,-0.0019,0.081295765,0.006763893,8,-0.001,8.3279891
4181,-80.99745916,-53.91925678,-0.001451945,-0.001504284,-0.000448055,-0.000295716,-0.0019,-0.0018,0.072285935,0.003095489,8,-0.001,8.3279891
4182,-53.91925678,-32.72618898,-0.001504284,-0.001536532,-0.000295716,-0.000163468,-0.0018,-0.0017,0.067962282,0.001054329,8,-0.001,8.3279891
4183,-32.72618898,-10.03241583,-0.001536532,-0.001551341,-0.000163468,-4.87E-05,-0.0017,-0.0016,0.066845377,0.000144113,8,-0.001,8.3279891
4184,-10.03241583,11.31307576,-0.001551341,-0.001551009,-4.87E-05,5.10E-05,-0.0016,-0.0015,0.067862488,3.39E-06,8,-0.001,8.3279891
4185,11.31307576,27.28322755,-0.001551009,-0.001537533,5.10E-05,0.000137533,-0.0015,-0.0014,0.070242709,0.000370678,8,-0.001,8.3279891
4186,27.28322755,43.17054028,-0.001537533,-0.001512646,0.000137533,0.000212646,-0.0014,-0.0013,0.073437205,0.001058404,8,-0.001,8.3279891
4187,43.17054028,50.50911342,-0.001512646,-0.001477854,0.000212646,0.000277854,-0.0013,-0.0012,0.077060863,0.00193343,8,-0.001,8.3279891
4188,50.50911342,74.22496813,-0.001477854,-0.001434462,0.000277854,0.000334462,-0.0012,-0.0011,0.08084751,0.00290257,8,-0.001,8.3279891
4189,74.22496813,76.32991709,-0.001434462,-0.001383605,0.000334462,0.000383605,-0.0011,-0.001,0.084617813,0.003901797,8,-0.001,8.3279891
4190,76.32991709,75.50641878,-0.001383605,-0.001326268,0.000383605,0.000426268,-0.001,-0.0009,0.088254984,0.004888244,8,-0.001,8.3279891
4191,75.50641878,75.20506103,-0.001326268,-0.001263304,0.000426268,0.000463304,-0.0009,-0.0008,0.091686767,0.00583428,8,-0.001,8.3279891
4192,75.20506103,100.9289423,-0.001263304,-0.001195456,0.000463304,0.000495456,-0.0008,-0.0007,0.094872744,0.006723142,8,-0.001,8.3279891
4193,100.9289423,122.7574174,-0.001195456,-0.001123367,0.000495456,0.000523367,-0.0007,-0.0006,0.097794286,0.00754572,8,-0.001,8.3279891
4194,122.7574174,123.1286861,-0.001123367,-0.001047598,0.000523367,0.000547598,-0.0006,-0.0005,0.100448057,0.008298205,8,-0.001,8.3279891
4195,123.1286861,105.5914971,-0.001047598,-0.000968634,0.000547598,0.000568634,-0.0005,-0.0004,0.102840413,0.008980384,8,-0.001,8.3279891
4196,105.5914971,125.1449401,-0.000968634,-0.000886895,0.000568634,0.000586895,-0.0004,-0.0003,0.104983871,0.009594403,8,-0.001,8.3279891
4197,125.1449401,119.9978399,-0.000886895,-0.000802748,0.000586895,0.000602748,-0.0003,-0.0002,0.106894945,0.010143878,8,-0.001,8.3279891
4198,119.9978399,121.5003452,-0.000802748,-0.000716511,0.000602748,0.000616511,-0.0002,-0.0001,0.108591952,0.010633274,8,-0.001,8.3279891
4199,121.5003452,128.3525089,-0.000716511,-0.000628458,0.000616511,0.000628458,-0.0001,-2.44E-19,0.11009359,0.011067462,8,-0.001,8.3279891
4200,128.3525089,86.10890792,-0.000628458,-0.000552328,0.000628458,0.000452328,-2.44E-19,-0.0001,0.094159868,0.006887126,8,-0.001,0.492232
4201,86.10890792,56.54985871,-0.000552328,-0.000499426,0.000452328,0.000299426,-0.0001,-0.0002,0.085003297,0.003168068,8,-0.001,0.492232
4202,56.54985871,36.30055081,-0.000499426,-0.000466688,0.000299426,0.000166688,-0.0002,-0.0003,0.080578129,0.00109141,8,-0.001,0.492232
4203,36.30055081,10.35668779,-0.000466688,-0.000451455,0.000166688,5.15E-05,-0.0003,-0.0004,0.07939273,0.000156763,8,-0.001,0.492232
4204,10.35668779,-8.470638767,-0.000451455,-0.000451418,5.15E-05,-4.86E-05,-0.0004,-0.0005,0.080365332,-3.55E-07,8,-0.001,0.492232
4205,-8.470638767,-31.72391079,-0.000451418,-0.000464574,-4.86E-05,-0.000135426,-0.0005,-0.0006,0.082717024,0.000356331,8,-0.001,0.492232
4206,-31.72391079,-44.32762761,-0.000464574,-0.000489183,-0.000135426,-0.000210817,-0.0006,-0.0007,0.085895764,0.001037584,8,-0.001,0.492232
4207,-44.32762761,-65.88431493,-0.000489183,-0.000523734,-0.000210817,-0.000276266,-0.0007,-0.0008,0.089512029,0.001909053,8,-0.001,0.492232
4208,-65.88431493,-71.24301264,-0.000523734,-0.000566916,-0.000276266,-0.000333084,-0.0008,-0.0009,0.09329706,0.002876657,8,-0.001,0.492232
4209,-71.24301264,-84.44503097,-0.000566916,-0.000617591,-0.000333084,-0.000382409,-0.0009,-0.001,0.09706952,0.003875721,8,-0.001,0.492232
4210,-84.44503097,-86.2848745,-0.000617591,-0.000674771,-0.000382409,-0.000425229,-0.001,-0.0011,0.100711179,0.004862908,8,-0.001,0.492232
4211,-86.2848745,-98.19574565,-0.000674771,-0.000737598,-0.000425229,-0.000462402,-0.0011,-0.0012,0.104148951,0.005810253,8,-0.001,0.492232
4212,-98.19574565,-98.51474132,-0.000737598,-0.000805327,-0.000462402,-0.000494673,-0.0012,-0.0013,0.107341667,0.006700751,8,-0.001,0.492232
4213,-98.51474132,-110.3668598,-0.000805327,-0.000877312,-0.000494673,-0.000522688,-0.0013,-0.0014,0.110270287,0.007525126,8,-0.001,0.492232
4214,-110.3668598,-120.5096609,-0.000877312,-0.000952992,-0.000522688,-0.000547008,-0.0014,-0.0015,0.112930935,0.008279457,8,-0.001,0.492232
4215,-120.5096609,-114.0242155,-0.000952992,-0.001031878,-0.000547008,-0.000568122,-0.0015,-0.0016,0.115329998,0.008963453,8,-0.001,0.492232
4216,-114.0242155,-144.4320232,-0.001031878,-0.00111355,-0.000568122,-0.00058645,-0.0016,-0.0017,0.117479691,0.00957921,8,-0.001,0.492232
4217,-144.4320232,-135.6632584,-0.00111355,-0.001197638,-0.00058645,-0.000602362,-0.0017,-0.0018,0.119396648,0.010130316,8,-0.001,0.492232
4218,-135.6632584,-127.4577417,-0.001197638,-0.001283824,-0.000602362,-0.000616176,-0.0018,-0.0019,0.121099018,0.010621219,8,-0.001,0.492232
4219,-127.4577417,-135.2592284,-0.001283824,-0.001371833,-0.000616176,-0.000628167,-0.0019,-0.002,0.122605489,0.011056786,8,-0.001,0.492232
4220,-135.2592284,-141.5939003,-0.001371833,-0.001461423,-0.000628167,-0.000638577,-0.002,-0.0021,0.123935007,0.011441996,8,-0.001,0.492232
4221,-141.5939003,-132.7567153,-0.001461423,-0.001552385,-0.000638577,-0.000647615,-0.0021,-0.0022,0.125105636,0.011781746,8,-0.001,0.492232
4222,-132.7567153,-100.1318487,-0.001552385,-0.00164454,-0.000647615,-0.00065546,-0.0022,-0.0023,0.126134053,0.012080716,8,-0.001,0.492232
4223,-100.1318487,-140.0068792,-0.00164454,-0.001737729,-0.00065546,-0.000662271,-0.0023,-0.0024,0.127036199,0.012343291,8,-0.001,0.492232
4224,-140.0068792,-149.3612646,-0.001737729,-0.001831816,-0.000662271,-0.000668184,-0.0024,-0.0025,0.127826394,0.012573524,8,-0.001,0.492232
4225,-149.3612646,-139.1535554,-0.001831816,-0.001926683,-0.000668184,-0.000673317,-0.0025,-0.0026,0.128517621,0.012775118,8,-0.001,0.492232
4226,-139.1535554,-127.82319,-0.001926683,-0.002022227,-0.000673317,-0.000677773,-0.0026,-0.0027,0.129121653,0.012951424,8,-0.001,0.492232
4227,-127.82319,-137.269886,-0.002022227,-0.002118358,-0.000677773,-0.000681642,-0.0027,-0.0028,0.129649107,0.013105458,8,-0.001,0.492232
4228,-137.269886,-128.6274868,-0.002118358,-0.002215,-0.000681642,-0.000685,-0.0028,-0.0029,0.130109153,0.013239916,8,-0.001,0.492232
4229,-128.6274868,-127.4958188,-0.002215,-0.002312085,-0.000685,-0.000687915,-0.0029,-0.003,0.130510207,0.013357198,8,-0.001,0.492232
4230,-127.4958188,-129.4454582,-0.002312085,-0.002409554,-0.000687915,-0.000690446,-0.003,-0.0031,0.130859711,0.013459432,8,-0.001,0.492232
4231,-129.4454582,-132.7457251,-0.002409554,-0.002507357,-0.000690446,-0.000692643,-0.0031,-0.0032,0.131164059,0.013548499,8,-0.001,0.492232
4232,-132.7457251,-136.3452526,-0.002507357,-0.002605449,-0.000692643,-0.000694551,-0.0032,-0.0033,0.131429099,0.013626058,8,-0.001,0.492232
4233,-136.3452526,-154.9753299,-0.002605449,-0.002703793,-0.000694551,-0.000696207,-0.0033,-0.0034,0.131659683,0.013693568,8,-0.001,0.492232
4234,-154.9753299,-155.0736984,-0.002703793,-0.002802356,-0.000696207,-0.000697644,-0.0034,-0.0035,0.131860186,0.01375231,8,-0.001,0.492232
4235,-155.0736984,-152.64503,-0.002802356,-0.002901108,-0.000697644,-0.000698892,-0.0035,-0.0036,0.132034629,0.013803408,8,-0.001,0.492232
4236,-152.64503,-110.0837742,-0.002901108,-0.003000025,-0.000698892,-0.000699975,-0.0036,-0.0037,0.132186244,0.013847843,8,-0.001,0.492232
4237,-110.0837742,-162.6194037,-0.003000025,-0.003099084,-0.000699975,-0.000700916,-0.0037,-0.0038,0.132318156,0.013886477,8,-0.001,0.492232
4238,-162.6194037,-144.6661175,-0.003099084,-0.003198268,-0.000700916,-0.000701732,-0.0038,-0.0039,0.132432679,0.013920059,8,-0.001,0.492232
4239,-144.6661175,-136.2982826,-0.003198268,-0.003297559,-0.000701732,-0.000702441,-0.0039,-0.004,0.132532285,0.013949245,8,-0.001,0.492232
4240,-136.2982826,-82.51806118,-0.003297559,-0.003383445,-0.000702441,-0.000516555,-0.004,-0.0039,0.113328228,0.008872995,8,-0.002,-7.39828435
4241,-82.51806118,-73.2688811,-0.003383445,-0.003444818,-0.000516555,-0.000355182,-0.0039,-0.0038,0.101864857,0.00435967,8,-0.002,-7.39828435
4242,-73.2688811,-42.60399822,-0.003444818,-0.003484909,-0.000355182,-0.000215091,-0.0038,-0.0037,0.095838383,0.001724648,8,-0.002,-7.39828435
4243,-42.60399822,-19.23937335,-0.003484909,-0.003506525,-0.000215091,-9.35E-05,-0.0037,-0.0036,0.093565238,0.000404117,8,-0.002,-7.39828435
4244,-19.23937335,2.458626395,-0.003506525,-0.003512103,-9.35E-05,1.21E-05,-0.0036,-0.0035,9.38E-02,-1.35E-05,8,-0.002,-7.39828435
4245,2.458626395,19.12736935,-0.003512103,-0.003503758,1.21E-05,0.000103758,-0.0035,-0.0034,0.095722894,0.000173177,8,-0.002,-7.39828435
4246,19.12736935,39.98696021,-0.003503758,-0.003483325,0.000103758,0.000183325,-0.0034,-0.0033,0.098640222,0.000749155,8,-0.002,-7.39828435
4247,39.98696021,47.62662471,-0.003483325,-0.0034524,0.000183325,0.0002524,-0.0033,-0.0032,0.102127124,0.001561117,8,-0.002,-7.39828435
4248,47.62662471,51.15751466,-0.0034524,-0.003412365,0.0002524,0.000312365,-0.0032,-0.0031,0.105873317,0.002501094,8,-0.002,-7.39828435
4249,51.15751466,83.51921573,-0.003412365,-0.003364422,0.000312365,0.000364422,-0.0031,-0.003,0.109667461,0.003494284,8,-0.002,-7.39828435
4250,83.51921573,88.88363649,-0.003364422,-0.003309614,0.000364422,0.000409614,-0.003,-0.0029,0.113369718,0.004490021,8,-0.002,-7.39828435
4251,88.88363649,92.07519958,-0.003309614,-0.003248846,0.000409614,0.000448846,-0.0029,-0.0028,0.116891547,0.005455074,8,-0.002,-7.39828435
4252,92.07519958,104.6444146,-0.003248846,-0.003182905,0.000448846,0.000482905,-0.0028,-0.0027,0.120180999,0.006368698,8,-0.002,-7.39828435
4253,104.6444146,120.4253687,-0.003182905,-0.003112472,0.000482905,0.000512472,-0.0027,-0.0026,0.123211451,0.007218991,8,-0.002,-7.39828435
4254,120.4253687,99.67795278,-0.003112472,-0.00303814,0.000512472,0.00053814,-0.0026,-0.0025,0.125974045,0.008000225,8,-0.002,-7.39828435
4255,99.67795278,114.0121708,-0.00303814,-0.002960423,0.00053814,0.000560423,-0.0025,-0.0024,0.128471624,0.008710894,8,-0.002,-7.39828435
4256,114.0121708,114.8048646,-0.002960423,-0.002879767,0.000560423,0.000579767,-0.0024,-0.0023,0.130714625,0.009352308,8,-0.002,-7.39828435
4257,114.8048646,98.19692674,-0.002879767,-0.00279656,0.000579767,0.00059656,-0.0023,-0.0022,0.132718231,0.009927572,8,-0.002,-7.39828435
4258,98.19692674,125.7228275,-0.00279656,-0.002711138,0.00059656,0.000611138,-0.0022,-0.0021,0.134500067,0.010440867,8,-0.002,-7.39828435
4259,125.7228275,115.5963199,-0.002711138,-0.002623794,0.000611138,0.000623794,-0.0021,-0.002,0.136079015,0.010896943,8,-0.002,-7.39828435
4260,115.5963199,90.3991607,-0.002623794,-0.00254828,0.000623794,0.00044828,-0.002,-0.0021,0.120343141,0.006770339,8,-0.003,-7.8646592
4261,90.3991607,63.29535679,-0.00254828,-0.002495911,0.00044828,0.000295911,-0.0021,-0.0022,0.111325598,0.00309928,8,-0.003,-7.8646592
4262,63.29535679,33.98947336,-0.002495911,-0.002463637,0.000295911,0.000163637,-0.0022,-0.0023,0.106996619,0.001056261,8,-0.003,-7.8646592
4263,33.98947336,10.86335516,-0.002463637,-0.002448806,0.000163637,4.88E-05,-0.0023,-0.0024,0.10587567,0.000144765,8,-0.003,-7.8646592
4264,10.86335516,-9.890703964,-0.002448806,-0.002449119,4.88E-05,-5.09E-05,-0.0024,-0.0025,0.106890238,3.18E-06,8,-0.003,-7.8646592
4265,-9.890703964,-29.91342143,-0.002449119,-0.002462578,-5.09E-05,-0.000137422,-0.0025,-0.0026,0.109268241,0.000369918,8,-0.003,-7.8646592
4266,-29.91342143,-51.72500194,-0.002462578,-0.00248745,-0.000137422,-0.00021255,-0.0026,-0.0027,0.112461932,0.001057305,8,-0.003,-7.8646592
4267,-51.72500194,-50.78334276,-0.00248745,-0.00252223,-0.00021255,-0.00027777,-0.0027,-0.0028,0.116085169,0.001932146,8,-0.003,-7.8646592
4268,-50.78334276,-74.93545006,-0.00252223,-0.00256561,-0.00027777,-0.00033439,-0.0028,-0.0029,0.119871799,0.002901206,8,-0.003,-7.8646592
4269,-74.93545006,-75.34884536,-0.00256561,-0.002616458,-0.00033439,-0.000383542,-0.0029,-0.003,0.123642174,0.003900425,8,-0.003,-7.8646592
4270,-75.34884536,-77.92110883,-0.002616458,-0.002673787,-0.000383542,-0.000426213,-0.003,-0.0031,0.127279561,0.004886911,8,-0.003,-7.8646592
4271,-77.92110883,-92.77102883,-0.002673787,-0.002736744,-0.000426213,-0.000463256,-0.0031,-0.0032,0.130711642,0.005833017,8,-0.003,-7.8646592
4272,-92.77102883,-91.58445888,-0.002736744,-0.002804586,-0.000463256,-0.000495414,-0.0032,-0.0033,0.133897949,0.006721965,8,-0.003,-7.8646592
4273,-91.58445888,-122.1302603,-0.002804586,-0.002876668,-0.000495414,-0.000523332,-0.0033,-0.0034,0.136820024,0.007544637,8,-0.003,-7.8646592
4274,-122.1302603,-104.7730229,-0.002876668,-0.002952433,-0.000523332,-0.000547567,-0.0034,-0.0035,0.139474083,0.008297219,8,-0.003,-7.8646592
4275,-104.7730229,-121.2012121,-0.002952433,-0.003031393,-0.000547567,-0.000568607,-0.0035,-0.0036,0.141866781,0.008979495,8,-0.003,-7.8646592
4276,-121.2012121,-115.7513569,-0.003031393,-0.003113128,-0.000568607,-0.000586872,-0.0036,-0.0037,0.144010623,0.009593605,8,-0.003,-7.8646592
4277,-115.7513569,-150.6955644,-0.003113128,-0.003197272,-0.000586872,-0.000602728,-0.0037,-0.0038,0.145921994,0.010143166,8,-0.003,-7.8646592
4278,-150.6955644,-118.398418,-0.003197272,-0.003283507,-0.000602728,-0.000616493,-0.0038,-0.0039,0.147619199,0.01063264,8,-0.003,-7.8646592
4279,-118.398418,-125.3472071,-0.003283507,-0.003371557,-0.000616493,-0.000628443,-0.0039,-0.004,0.149121178,0.011066901,8,-0.003,-7.8646592
4280,-125.3472071,-103.0314882,-0.003371557,-0.003447685,-0.000628443,-0.000452315,-0.004,-0.0039,0.133188104,0.006886742,8,-0.003,-0.46484655
4281,-103.0314882,-76.55694012,-0.003447685,-0.003500585,-0.000452315,-0.000299415,-0.0039,-0.0038,0.124032005,0.003167841,8,-0.003,-0.46484655
4282,-76.55694012,-35.90547406,-0.003500585,-0.003533322,-0.000299415,-0.000166678,-0.0038,-0.0037,0.119607137,0.001091294,8,-0.003,-0.46484655
4283,-35.90547406,-9.969525479,-0.003533322,-0.003548554,-0.000166678,-5.14E-05,-0.0037,-0.0036,0.118421011,0.000156723,8,-0.003,-0.46484655
4284,-9.969525479,11.43328662,-0.003548554,-0.003548589,-5.14E-05,4.86E-05,-0.0036,-0.0035,0.119392792,-3.44E-07,8,-0.003,-0.46484655
4285,11.43328662,22.90461885,-0.003548589,-0.003535432,4.86E-05,0.000135432,-0.0035,-0.0034,0.121744761,0.000356375,8,-0.003,-0.46484655
4286,22.90461885,42.70159668,-0.003535432,-0.003510823,0.000135432,0.000210823,-0.0034,-0.0033,0.124923586,0.001037648,8,-0.003,-0.46484655
4287,42.70159668,60.79002813,-0.003510823,-0.003476271,0.000210823,0.000276271,-0.0033,-0.0032,0.128539861,0.001909128,8,-0.003,-0.46484655
4288,60.79002813,77.44438544,-0.003476271,-0.003433088,0.000276271,0.000333088,-0.0032,-0.0031,0.132324873,0.002876737,8,-0.003,-0.46484655
4289,77.44438544,89.92774365,-0.003433088,-0.003382412,0.000333088,0.000382412,-0.0031,-0.003,0.136097294,0.003875802,8,-0.003,-0.46484655
4290,89.92774365,87.28414576,-0.003382412,-0.003325232,0.000382412,0.000425232,-0.003,-0.0029,0.13973898,0.004862987,8,-0.003,-0.46484655
4291,87.28414576,96.91237857,-0.003325232,-0.003262405,0.000425232,0.000462405,-0.0029,-0.0028,0.143176773,0.005810327,8,-0.003,-0.46484655
4292,96.91237857,98.86559064,-0.003262405,-0.003194675,0.000462405,0.000494675,-0.0028,-0.0027,0.146369406,0.006700821,8,-0.003,-0.46484655
4293,98.86559064,126.9323882,-0.003194675,-0.00312269,0.000494675,0.00052269,-0.0027,-0.0026,0.149298037,0.00752519,8,-0.003,-0.46484655
4294,126.9323882,97.44535862,-0.00312269,-0.00304701,0.00052269,0.00054701,-0.0026,-0.0025,0.151958694,0.008279515,8,-0.003,-0.46484655
4295,97.44535862,130.1100013,-0.00304701,-0.002968123,0.00054701,0.000568123,-0.0025,-0.0024,0.154357651,0.008963506,8,-0.003,-0.46484655
4296,130.1100013,119.8779187,-0.002968123,-0.002886452,0.000568123,0.000586452,-0.0024,-0.0023,0.156507466,0.009579257,8,-0.003,-0.46484655
4297,119.8779187,144.988522,-0.002886452,-0.002802363,0.000586452,0.000602363,-0.0023,-0.0022,0.158424306,0.010130358,8,-0.003,-0.46484655
4298,144.988522,117.7470976,-0.002802363,-0.002716177,0.000602363,0.000616177,-0.0022,-0.0021,0.160126679,0.010621257,8,-0.003,-0.46484655
4299,117.7470976,144.4978828,-0.002716177,-0.002628168,0.000616177,0.000628168,-0.0021,-0.002,0.161633152,0.011056819,8,-0.003,-0.46484655
4300,144.4978828,131.1615758,-0.002628168,-0.002538578,0.000628168,0.000638578,-0.002,-0.0019,0.162962672,0.011442025,8,-0.003,-0.46484655
4301,131.1615758,158.5120786,-0.002538578,-0.002447616,0.000638578,0.000647616,-0.0019,-0.0018,0.164133302,0.011781772,8,-0.003,-0.46484655
4302,158.5120786,147.2824284,-0.002447616,-0.002355461,0.000647616,0.000655461,-0.0018,-0.0017,0.16516172,0.012080738,8,-0.003,-0.46484655
4303,147.2824284,122.3099703,-0.002355461,-0.002262272,0.000655461,0.000662272,-0.0017,-0.0016,0.166063867,0.012343311,8,-0.003,-0.46484655
4304,122.3099703,144.7364932,-0.002262272,-0.002168185,0.000662272,0.000668185,-0.0016,-0.0015,0.166854062,0.012573542,8,-0.003,-0.46484655
4305,144.7364932,128.4506528,-0.002168185,-0.002073318,0.000668185,0.000673318,-0.0015,-0.0014,0.16754529,0.012775133,8,-0.003,-0.46484655
4306,128.4506528,129.6093026,-0.002073318,-0.001977774,0.000673318,0.000677774,-0.0014,-0.0013,0.168149322,0.012951437,8,-0.003,-0.46484655
4307,129.6093026,135.332624,-0.001977774,-0.001881642,0.000677774,0.000681642,-0.0013,-0.0012,0.16867664,0.01310547,8,-0.003,-0.46484655
4308,135.332624,124.0699332,-0.001881642,-0.001785,0.000681642,0.000685,-0.0012,-0.0011,0.169136686,0.013239926,8,-0.003,-0.46484655
4309,124.0699332,146.4013063,-0.001785,-0.001687915,0.000685,0.000687915,-0.0011,-0.001,0.16953774,0.013357207,8,-0.003,-0.46484655
4310,146.4013063,128.8555865,-0.001687915,-0.001590446,0.000687915,0.000690446,-0.001,-0.0009,0.169887244,0.013459439,8,-0.003,-0.46484655
4311,128.8555865,134.0782334,-0.001590446,-0.001492643,0.000690446,0.000692643,-0.0009,-0.0008,0.170191592,0.013548505,8,-0.003,-0.46484655
4312,134.0782334,129.0301903,-0.001492643,-0.001394551,0.000692643,0.000694551,-0.0008,-0.0007,0.170456633,0.013626064,8,-0.003,-0.46484655
4313,129.0301903,162.4471161,-0.001394551,-0.001296207,0.000694551,0.000696207,-0.0007,-0.0006,0.170687216,0.013693573,8,-0.003,-0.46484655
4314,162.4471161,152.0574377,-0.001296207,-0.001197644,0.000696207,0.000697644,-0.0006,-0.0005,0.170887719,0.013752315,8,-0.003,-0.46484655
