time_step,stress_t,stress_tdt,pl_strain_t,pl_strain_tdt,el_strain_t,el_strain_tdt,strain_t,strain_tdt,energy_tdt,dissipation_rate,group,strain_dynamic_tdt,stress_dynamic_tdt
4870,137.5971967,138.1015137,0.000312014,0.000409492,0.000687986,0.000690508,0.001,0.0011,0.159697474,0.013461917,9,-0.001,8.32788745
4871,138.1015137,138.5393231,0.000409492,0.000507303,0.000690508,0.000692697,0.0011,0.0012,0.160000736,0.013550663,9,-0.001,8.32788745
4872,138.5393231,138.9193957,0.000507303,0.000605403,0.000692697,0.000694597,0.0012,0.0013,0.160264683,0.013627942,9,-0.001,8.32788745
4873,138.9193957,139.2493456,0.000605403,0.000703753,0.000694597,0.000696247,0.0013,0.0014,0.160494445,0.013695208,9,-0.001,8.32788745
4874,139.2493456,139.5357829,0.000703753,0.000802321,0.000696247,0.000697679,0.0014,0.0015,0.16069426,0.013753737,9,-0.001,8.32788745
4875,139.5357829,139.7844458,0.000802321,0.000901078,0.000697679,0.000698922,0.0015,0.0016,0.160868012,0.013804649,9,-0.001,8.32788745
4876,139.7844458,140.0003159,0.000901078,0.000999998,0.000698922,0.000700002,0.0016,0.0017,0.161019212,0.013848922,9,-0.001,8.32788745
4877,140.0003159,140.1877179,0.000999998,0.001099061,0.000700002,0.000700939,0.0017,0.0018,0.161150568,0.013887415,9,-0.001,8.32788745
4878,140.1877179,140.3504058,0.001099061,0.001198248,0.000700939,0.000701752,0.0018,0.0019,0.161264673,0.013920874,9,-0.001,8.32788745
4879,140.3504058,140.4916391,0.001198248,0.001297542,0.000701752,0.000702458,0.0019,0.002,0.16136386,0.013949953,9,-0.001,8.32788745
4880,140.4916391,103.3139246,0.001297542,0.00138343,0.000702458,0.00051657,0.002,0.0019,0.142159041,0.008873486,9,0,7.8922303
4881,103.3139246,71.03907894,0.00138343,0.001444805,0.00051657,0.000355195,0.0019,0.0018,0.13069511,0.004359969,9,0,7.8922303
4882,71.03907894,43.02052876,0.001444805,0.001484897,0.000355195,0.000215103,0.0018,0.0017,0.124668278,0.001724811,9,0,7.8922303
4883,43.02052876,18.69696844,0.001484897,0.001506515,0.000215103,9.35E-05,0.0017,0.0016,0.122394671,0.000404187,9,0,7.8922303
4884,18.69696844,-2.41888455,0.001506515,0.001512094,9.35E-05,-1.21E-05,0.0016,0.0015,1.23E-01,-1.35E-05,9,0,7.8922303
4885,-2.41888455,-20.7500516,0.001512094,0.00150375,-1.21E-05,-0.00010375,0.0015,0.0014,0.124551847,0.000173142,9,0,7.8922303
4886,-20.7500516,-36.66376749,0.00150375,0.001483319,-0.00010375,-0.000183319,0.0014,0.0013,0.127469146,0.000749093,9,0,7.8922303
4887,-36.66376749,-50.47883737,0.001483319,0.001452394,-0.000183319,-0.000252394,0.0013,0.0012,0.130955972,0.00156104,9,0,7.8922303
4888,-50.47883737,-62.47202343,0.001452394,0.00141236,-0.000252394,-0.00031236,0.0012,0.0011,0.134702169,0.002501009,9,0,7.8922303
4889,-62.47202343,-72.88358943,0.00141236,0.001364418,-0.00031236,-0.000364418,0.0011,0.001,0.138496343,0.003494197,9,0,7.8922303
4890,-72.88358943,-81.92211398,0.001364418,0.001309611,-0.000364418,-0.000409611,0.001,0.0009,0.142198649,0.004489936,9,0,7.8922303
4891,-81.92211398,-89.76866905,0.001309611,0.001248843,-0.000409611,-0.000448843,0.0009,0.0008,0.145720454,0.005454993,9,0,7.8922303
4892,-89.76866905,-96.58044748,0.001248843,0.001182902,-0.000448843,-0.000482902,0.0008,0.0007,0.149009887,0.006368622,9,0,7.8922303
4893,-96.58044748,-102.493912,0.001182902,0.00111247,-0.000482902,-0.00051247,0.0007,0.0006,0.152040427,0.007218921,9,0,7.8922303
4894,-102.493912,-107.6275293,0.00111247,0.001038138,-0.00051247,-0.000538138,0.0006,0.0005,0.154803011,0.00800016,9,0,7.8922303
4895,-107.6275293,-112.0841427,0.001038138,0.000960421,-0.000538138,-0.000560421,0.0005,0.0004,0.157300582,0.008710836,9,0,7.8922303
4896,-112.0841427,-115.9530334,0.000960421,0.000879765,-0.000560421,-0.000579765,0.0004,0.0003,0.159543577,0.009352255,9,0,7.8922303
4897,-115.9530334,-119.311708,0.000879765,0.000796559,-0.000579765,-0.000596559,0.0003,0.0002,0.161547298,0.009927525,9,0,7.8922303
4898,-119.311708,-122.2274523,0.000796559,0.000711137,-0.000596559,-0.000611137,0.0002,0.0001,0.16332913,0.010440825,9,0,7.8922303
4899,-122.2274523,-124.7586782,0.000711137,0.000623793,-0.000611137,-0.000623793,0.0001,-1.90E-19,0.164908076,0.010896906,9,0,7.8922303
4900,-124.7586782,-126.9560948,0.000623793,0.00053478,-0.000623793,-0.00063478,-1.90E-19,-0.0001,0.166302942,0.011300732,9,0,7.8922303
4901,-126.9560948,-128.8637236,0.00053478,0.000444319,-0.00063478,-0.000644319,-0.0001,-0.0002,0.167532173,0.011657252,9,0,7.8922303
4902,-128.8637236,-130.5197809,0.000444319,0.000352599,-0.000644319,-0.000652599,-0.0002,-0.0003,0.168612877,0.011971237,9,0,7.8922303
4903,-130.5197809,-131.9574431,0.000352599,0.000259787,-0.000652599,-0.000659787,-0.0003,-0.0004,0.169561387,0.012247193,9,0,7.8922303
4904,-131.9574431,-133.2055114,0.000259787,0.000166028,-0.000659787,-0.000666028,-0.0004,-0.0005,0.170392723,0.012489303,9,0,7.8922303
4905,-133.2055114,-134.2889887,0.000166028,7.14E-05,-0.000666028,-0.000671445,-0.0005,-0.0006,0.171120166,0.012701404,9,0,7.8922303
4906,-134.2889887,-135.2295808,7.14E-05,-2.39E-05,-0.000671445,-0.000676148,-0.0006,-0.0007,0.171756151,0.012886979,9,0,7.8922303
4907,-135.2295808,-136.0461308,-2.39E-05,-0.000119769,-0.000676148,-0.000680231,-0.0007,-0.0008,0.172311627,0.013049171,9,0,7.8922303
4908,-136.0461308,-136.754997,-0.000119769,-0.000216225,-0.000680231,-0.000683775,-0.0008,-0.0009,0.172796287,0.013190795,9,0,7.8922303
4909,-136.754997,-137.3703804,-0.000216225,-0.000313148,-0.000683775,-0.000686852,-0.0009,-0.001,0.173218976,0.013314361,9,0,7.8922303
4910,-137.3703804,-137.9046091,-0.000313148,-0.000410477,-0.000686852,-0.000689523,-0.001,-0.0011,0.173587319,0.013422098,9,0,7.8922303
4911,-137.9046091,-138.3683856,-0.000410477,-0.000508158,-0.000689523,-0.000691842,-0.0011,-0.0012,0.173908195,0.013515979,9,0,7.8922303
4912,-138.3683856,-138.7710009,-0.000508158,-0.000606145,-0.000691842,-0.000693855,-0.0012,-0.0013,0.174187541,0.013597743,9,0,7.8922303
4913,-138.7710009,-139.1205206,-0.000606145,-0.000704397,-0.000693855,-0.000695603,-0.0013,-0.0014,0.174430724,0.013668925,9,0,7.8922303
4914,-139.1205206,-139.4239469,-0.000704397,-0.00080288,-0.000695603,-0.00069712,-0.0014,-0.0015,0.17464223,0.01373087,9,0,7.8922303
4915,-139.4239469,-139.6873584,-0.00080288,-0.000901563,-0.00069712,-0.000698437,-0.0015,-0.0016,0.174826198,0.01378476,9,0,7.8922303
4916,-139.6873584,-139.916032,-0.000901563,-0.00100042,-0.000698437,-0.00069958,-0.0016,-0.0017,0.174986122,0.013831628,9,0,7.8922303
4917,-139.916032,-140.114549,-0.00100042,-0.001099427,-0.00069958,-0.000700573,-0.0017,-0.0018,0.175125256,0.013872379,9,0,7.8922303
4918,-140.114549,-140.2868863,-0.001099427,-0.001198566,-0.000700573,-0.000701434,-0.0018,-0.0019,0.175246043,0.013907805,9,0,7.8922303
4919,-140.2868863,-140.4364963,-0.001198566,-0.001297818,-0.000701434,-0.000702182,-0.0019,-0.002,0.17535109,0.013938596,9,0,7.8922303
4920,-140.4364963,-103.2660538,-0.001297818,-0.00138367,-0.000702182,-0.00051633,-0.002,-0.0019,0.156158887,0.008865619,9,0,0.0275714
4921,-103.2660538,-70.99752118,-0.00138367,-0.001445012,-0.00051633,-0.000354988,-0.0019,-0.0018,0.144704005,0.004355177,9,0,0.0275714
4922,-70.99752118,-42.98445149,-0.001445012,-0.001485078,-0.000354988,-0.000214922,-0.0018,-0.0017,0.138683345,0.001722187,9,0,0.0275714
4923,-42.98445149,-18.66564892,-0.001485078,-0.001506672,-0.000214922,-9.33E-05,-0.0017,-0.0016,0.136413191,0.000403066,9,0,0.0275714
4924,-18.66564892,2.446073759,-0.001506672,-0.00151223,-9.33E-05,1.22E-05,-0.0016,-0.0015,1.37E-01,-1.36E-05,9,0,0.0275714
4925,2.446073759,20.77365519,-0.00151223,-0.001503868,1.22E-05,0.000103868,-0.0015,-0.0014,0.138575531,0.000173711,9,0,0.0275714
4926,20.77365519,36.68425832,-0.001503868,-0.001483421,0.000103868,0.000183421,-0.0014,-0.0013,0.141493874,0.000750082,9,0,0.0275714
4927,36.68425832,50.49662594,-0.001483421,-0.001452483,0.000183421,0.000252483,-0.0013,-0.0012,0.144981272,0.001562273,9,0,0.0275714
4928,50.49662594,62.4874661,-0.001452483,-0.001412437,0.000252483,0.000312437,-0.0012,-0.0011,0.148727646,0.002502361,9,0,0.0275714
4929,62.4874661,72.89699558,-0.001412437,-0.001364485,0.000312437,0.000364485,-0.0011,-0.001,0.152521788,0.003495582,9,0,0.0275714
4930,72.89699558,81.93375217,-0.001364485,-0.001309669,0.000364485,0.000409669,-0.001,-0.0009,0.156223883,0.004491298,9,0,0.0275714
4931,81.93375217,89.77877244,-0.001309669,-0.001248894,0.000409669,0.000448894,-0.0009,-0.0008,0.159745455,0.005456296,9,0,0.0275714
4932,89.77877244,96.58921847,-0.001248894,-0.001182946,0.000448894,0.000482946,-0.0008,-0.0007,0.163034512,0.006369844,9,0,0.0275714
4933,96.58921847,102.5015263,-0.001182946,-0.001112508,0.000482946,0.000512508,-0.0007,-0.0006,0.166064662,0.00722005,9,0,0.0275714
4934,102.5015263,107.6341394,-0.001112508,-0.001038171,0.000512508,0.000538171,-0.0006,-0.0005,0.168826877,0.008001192,9,0,0.0275714
4935,107.6341394,112.0898812,-0.001038171,-0.000960449,0.000538171,0.000560449,-0.0005,-0.0004,0.171324015,0.00871177,9,0,0.0275714
4936,112.0898812,115.958015,-0.000960449,-0.00087979,0.000560449,0.00057979,-0.0004,-0.0003,0.173566759,0.009353096,9,0,0.0275714
4937,115.958015,119.3160327,-0.00087979,-0.00079658,0.00057979,0.00059658,-0.0003,-0.0002,0.175570075,0.009928277,9,0,0.0275714
4938,119.3160327,122.2312067,-0.00079658,-0.000711156,0.00059658,0.000611156,-0.0002,-0.0001,0.177351717,0.010441495,9,0,0.0275714
4939,122.2312067,124.7619375,-0.000711156,-0.00062381,0.000611156,0.00062381,-0.0001,-2.44E-19,0.178930455,0.010897499,9,0,0.0275714
4940,124.7619375,89.65860179,-0.00062381,-0.000548293,0.00062381,0.000448293,-2.44E-19,-0.0001,0.163193846,0.00677072,9,-0.001,-7.8372794
4941,89.65860179,59.18457308,-0.000548293,-0.000495923,0.000448293,0.000295923,-0.0001,-0.0002,0.154175893,0.003099505,9,-0.001,-7.8372794
4942,59.18457308,32.72935429,-0.000495923,-0.000463647,0.000295923,0.000163647,-0.0002,-0.0003,0.149846584,0.001056376,9,-0.001,-7.8372794
4943,32.72935429,9.762958604,-0.000463647,-0.000448815,0.000163647,4.88E-05,-0.0003,-0.0004,0.148725338,0.000144804,9,-0.001,-7.8372794
4944,9.762958604,-10.17470795,-0.000448815,-0.000449126,4.88E-05,-5.09E-05,-0.0004,-0.0005,0.149739756,3.17E-06,9,-0.001,-7.8372794
4945,-10.17470795,-27.48306373,-0.000449126,-0.000462585,-5.09E-05,-0.000137415,-0.0005,-0.0006,0.152117454,0.000369873,9,-0.001,-7.8372794
4946,-27.48306373,-42.50885318,-0.000462585,-0.000487456,-0.000137415,-0.000212544,-0.0006,-0.0007,0.155311101,0.00105724,9,-0.001,-7.8372794
4947,-42.50885318,-55.5530933,-0.000487456,-0.000522235,-0.000212544,-0.000277765,-0.0007,-0.0008,0.15893433,0.00193207,9,-0.001,-7.8372794
4948,-55.5530933,-66.87710397,-0.000522235,-0.000565614,-0.000277765,-0.000334386,-0.0008,-0.0009,0.162720978,0.002901125,9,-0.001,-7.8372794
4949,-66.87710397,-76.70774313,-0.000565614,-0.000616461,-0.000334386,-0.000383539,-0.0009,-0.001,0.166491394,0.003900344,9,-0.001,-7.8372794
4950,-76.70774313,-85.24195146,-0.000616461,-0.00067379,-0.000383539,-0.00042621,-0.001,-0.0011,0.170128753,0.004886832,9,-0.001,-7.8372794
4951,-85.24195146,-92.65069781,-0.00067379,-0.000736747,-0.00042621,-0.000463253,-0.0011,-0.0012,0.173560813,0.005832942,9,-0.001,-7.8372794
4952,-92.65069781,-99.08240421,-0.000736747,-0.000804588,-0.000463253,-0.000495412,-0.0012,-0.0013,0.176747204,0.006721896,9,-0.001,-7.8372794
4953,-99.08240421,-104.6659193,-0.000804588,-0.00087667,-0.000495412,-0.00052333,-0.0013,-0.0014,0.179669267,0.007544573,9,-0.001,-7.8372794
4954,-104.6659193,-109.5130997,-0.00087667,-0.000952435,-0.00052333,-0.000547565,-0.0014,-0.0015,0.182323317,0.008297161,9,-0.001,-7.8372794
4955,-109.5130997,-113.7210507,-0.000952435,-0.001031395,-0.000547565,-0.000568605,-0.0015,-0.0016,0.184716008,0.008979442,9,-0.001,-7.8372794
4956,-113.7210507,-117.3740715,-0.001031395,-0.00111313,-0.000568605,-0.00058687,-0.0016,-0.0017,0.186859845,0.009593557,9,-0.001,-7.8372794
4957,-117.3740715,-120.5453446,-0.00111313,-0.001197273,-0.00058687,-0.000602727,-0.0017,-0.0018,0.188771333,0.010143123,9,-0.001,-7.8372794
4958,-120.5453446,-123.2984011,-0.001197273,-0.001283508,-0.000602727,-0.000616492,-0.0018,-0.0019,0.190468535,0.010632603,9,-0.001,-7.8372794
4959,-123.2984011,-125.688394,-0.001283508,-0.001371558,-0.000616492,-0.000628442,-0.0019,-0.002,0.191970512,0.011066868,9,-0.001,-7.8372794
4960,-125.688394,-127.7632028,-0.001371558,-0.001461184,-0.000628442,-0.000638816,-0.002,-0.0021,0.193295927,0.011450899,9,-0.001,-7.8372794
4961,-127.7632028,-129.564393,-0.001461184,-0.001552178,-0.000638816,-0.000647822,-0.0021,-0.0022,0.194462784,0.011789589,9,-0.001,-7.8372794
4962,-129.564393,-131.1280485,-0.001552178,-0.00164436,-0.000647822,-0.00065564,-0.0022,-0.0023,0.195487943,0.012087609,9,-0.001,-7.8372794
4963,-131.1280485,-132.4854945,-0.00164436,-0.001737573,-0.00065564,-0.000662427,-0.0023,-0.0024,0.196387122,0.01234934,9,-0.001,-7.8372794
4964,-132.4854945,-133.6639251,-0.001737573,-0.00183168,-0.000662427,-0.00066832,-0.0024,-0.0025,0.197174804,0.012578824,9,-0.001,-7.8372794
4965,-133.6639251,-134.6869484,-0.00183168,-0.001926565,-0.00066832,-0.000673435,-0.0025,-0.0026,0.197863727,0.012779755,9,-0.001,-7.8372794
4966,-134.6869484,-135.5750589,-0.001926565,-0.002022125,-0.000673435,-0.000677875,-0.0026,-0.0027,0.198465681,0.012955478,9,-0.001,-7.8372794
4967,-135.5750589,-136.3460485,-0.002022125,-0.00211827,-0.000677875,-0.00068173,-0.0027,-0.0028,0.198991295,0.013108998,9,-0.001,-7.8372794
4968,-136.3460485,-137.0153626,-0.00211827,-0.002214923,-0.00068173,-0.000685077,-0.0028,-0.0029,0.199449885,0.013243005,9,-0.001,-7.8372794
4969,-137.0153626,-137.5964098,-0.002214923,-0.002312018,-0.000685077,-0.000687982,-0.0029,-0.003,0.199849603,0.013359891,9,-0.001,-7.8372794
4970,-137.5964098,-138.1008306,-0.002312018,-0.002409496,-0.000687982,-0.000690504,-0.003,-0.0031,0.200197893,0.013461778,9,-0.001,-7.8372794
4971,-138.1008306,-138.5387301,-0.002409496,-0.002507306,-0.000690504,-0.000692694,-0.0031,-0.0032,0.200501293,0.013550543,9,-0.001,-7.8372794
4972,-138.5387301,-138.9188809,-0.002507306,-0.002605406,-0.000692694,-0.000694594,-0.0032,-0.0033,0.200765239,0.013627837,9,-0.001,-7.8372794
4973,-138.9188809,-139.2488987,-0.002605406,-0.002703756,-0.000694594,-0.000696244,-0.0033,-0.0034,0.200994999,0.013695117,9,-0.001,-7.8372794
4974,-139.2488987,-139.5353949,-0.002703756,-0.002802323,-0.000696244,-0.000697677,-0.0034,-0.0035,0.201194954,0.013753658,9,-0.001,-7.8372794
4975,-139.5353949,-139.784109,-0.002802323,-0.002901079,-0.000697677,-0.000698921,-0.0035,-0.0036,0.201368845,0.01380458,9,-0.001,-7.8372794
4976,-139.784109,-140.0000236,-0.002901079,-0.003,-0.000698921,-0.0007,-0.0036,-0.0037,0.201519905,0.013848862,9,-0.001,-7.8372794
4977,-140.0000236,-140.187464,-0.003,-0.003099063,-0.0007,-0.000700937,-0.0037,-0.0038,0.201651261,0.013887362,9,-0.001,-7.8372794
4978,-140.187464,-140.3501855,-0.003099063,-0.003198249,-0.000700937,-0.000701751,-0.0038,-0.0039,0.201765506,0.013920829,9,-0.001,-7.8372794
4979,-140.3501855,-140.4914478,-0.003198249,-0.003297543,-0.000701751,-0.000702457,-0.0039,-0.004,0.201864693,0.013949914,9,-0.001,-7.8372794
4980,-140.4914478,-103.3137585,-0.003297543,-0.003383431,-0.000702457,-0.000516569,-0.004,-0.0039,0.182659905,0.008873458,9,-0.002,-7.86475515
4981,-103.3137585,-71.03893477,-0.003383431,-0.003444805,-0.000516569,-0.000355195,-0.0039,-0.0038,0.171196068,0.004359952,9,-0.002,-7.86475515
4982,-71.03893477,-43.0204036,-0.003444805,-0.003484898,-0.000355195,-0.000215102,-0.0038,-0.0037,0.16516921,0.001724802,9,-0.002,-7.86475515
4983,-43.0204036,-18.69685979,-0.003484898,-0.003506516,-0.000215102,-9.35E-05,-0.0037,-0.0036,0.162895635,0.000404183,9,-0.002,-7.86475515
4984,-18.69685979,2.418978874,-0.003506516,-0.003512095,-9.35E-05,1.21E-05,-0.0036,-0.0035,1.63E-01,-1.35E-05,9,-0.002,-7.86475515
4985,2.418978874,20.75013348,-0.003512095,-0.003503751,1.21E-05,0.000103751,-0.0035,-0.0034,0.165052849,0.000173144,9,-0.002,-7.86475515
4986,20.75013348,36.66383858,-0.003503751,-0.003483319,0.000103751,0.000183319,-0.0034,-0.0033,0.167970118,0.000749096,9,-0.002,-7.86475515
4987,36.66383858,50.47889908,-0.003483319,-0.003452394,0.000183319,0.000252394,-0.0033,-0.0032,0.171456948,0.001561045,9,-0.002,-7.86475515
4988,50.47889908,62.472077,-0.003452394,-0.00341236,0.000252394,0.00031236,-0.0032,-0.0031,0.175203148,0.002501014,9,-0.002,-7.86475515
4989,62.472077,72.88363594,-0.00341236,-0.003364418,0.00031236,0.000364418,-0.0031,-0.003,0.178997325,0.003494202,9,-0.002,-7.86475515
4990,72.88363594,81.92215435,-0.003364418,-0.003309611,0.000364418,0.000409611,-0.003,-0.0029,0.182699632,0.004489941,9,-0.002,-7.86475515
4991,81.92215435,89.7687041,-0.003309611,-0.003248844,0.000409611,0.000448844,-0.0029,-0.0028,0.186221528,0.005454997,9,-0.002,-7.86475515
4992,89.7687041,96.58047791,-0.003248844,-0.003182902,0.000448844,0.000482902,-0.0028,-0.0027,0.189510866,0.006368626,9,-0.002,-7.86475515
4993,96.58047791,102.4939385,-0.003182902,-0.00311247,0.000482902,0.00051247,-0.0027,-0.0026,0.192541407,0.007218925,9,-0.002,-7.86475515
4994,102.4939385,107.6275522,-0.00311247,-0.003038138,0.00051247,0.000538138,-0.0026,-0.0025,0.195303991,0.008000164,9,-0.002,-7.86475515
4995,107.6275522,112.0841626,-0.003038138,-0.002960421,0.000538138,0.000560421,-0.0025,-0.0024,0.197801562,0.008710839,9,-0.002,-7.86475515
4996,112.0841626,115.9530507,-0.002960421,-0.002879765,0.000560421,0.000579765,-0.0024,-0.0023,0.200044558,0.009352258,9,-0.002,-7.86475515
4997,115.9530507,119.3117231,-0.002879765,-0.002796559,0.000579765,0.000596559,-0.0023,-0.0022,0.202048279,0.009927527,9,-0.002,-7.86475515
4998,119.3117231,122.2274653,-0.002796559,-0.002711137,0.000596559,0.000611137,-0.0022,-0.0021,0.203830111,0.010440828,9,-0.002,-7.86475515
4999,122.2274653,124.7586895,-0.002711137,-0.002623793,0.000611137,0.000623793,-0.0021,-0.002,0.205409057,0.010896908,9,-0.002,-7.86475515
5000,0,18.65016121,0,6.75E-06,0,9.33E-05,0,0.0001,0.00174006,0.000125874,10,0,0
5001,18.65016121,34.84080341,6.75E-06,2.58E-05,9.33E-05,0.000174204,0.0001,0.0002,0.00455882,0.000663605,10,0,0
5002,34.84080341,48.89627951,2.58E-05,5.55E-05,0.000174204,0.000244481,0.0002,0.0003,0.007995104,0.001453326,10,0,0
5003,48.89627951,61.09816784,5.55E-05,9.45E-05,0.000244481,0.000305491,0.0003,0.0004,0.011722703,0.002382252,10,0,0
5004,61.09816784,71.69091319,9.45E-05,0.000141545,0.000305491,0.000358455,0.0004,0.0005,0.015519741,0.003372073,10,0,0
5005,71.69091319,80.88672377,0.000141545,0.000195566,0.000358455,0.000404434,0.0005,0.0006,0.019238832,0.004369577,10,0,0
5006,80.88672377,88.86982254,0.000195566,0.000255651,0.000404434,0.000444349,0.0006,0.0007,0.022786071,0.005339699,10,0,0
5007,88.86982254,95.80013775,0.000255651,0.000320999,0.000444349,0.000479001,0.0007,0.0008,0.026105737,0.006260388,10,0,0
5008,95.80013775,101.8165069,0.000320999,0.000390917,0.000479001,0.000509083,0.0008,0.0009,0.029168581,0.007118822,10,0,0
5009,101.8165069,107.0394579,0.000390917,0.000464803,0.000509083,0.000535197,0.0009,0.001,0.03196381,0.007908637,10,0,0
5010,107.0394579,111.5736242,0.000464803,0.000542132,0.000535197,0.000557868,0.001,0.0011,0.034493295,0.008627896,10,0,0
5011,111.5736242,115.5098403,0.000542132,0.000622451,0.000557868,0.000577549,0.0011,0.0012,0.036766644,0.009277626,10,0,0
5012,115.5098403,118.9269618,0.000622451,0.000705365,0.000577549,0.000594635,0.0012,0.0013,0.03879863,0.009860757,10,0,0
5013,118.9269618,121.893445,0.000705365,0.000790533,0.000594635,0.000609467,0.0013,0.0014,0.040606554,0.01038137,10,0,0
5014,121.893445,124.4687187,0.000790533,0.000877656,0.000609467,0.000622344,0.0014,0.0015,0.042209338,0.010844167,10,0,0
5015,124.4687187,126.7043741,0.000877656,0.000966478,0.000622344,0.000633522,0.0015,0.0016,0.043625639,0.011254101,10,0,0
5016,126.7043741,128.645199,0.000966478,0.001056774,0.000633522,0.000643226,0.0016,0.0017,0.044874012,0.011616131,10,0,0
5017,128.645199,130.3300746,0.001056774,0.00114835,0.000643226,0.00065165,0.0017,0.0018,0.045971913,0.011935058,10,0,0
5018,130.3300746,131.7927546,0.00114835,0.001241036,0.00065165,0.000658964,0.0018,0.0019,0.046935845,0.012215422,10,0,0
5019,131.7927546,133.0625414,0.001241036,0.001334687,0.000658964,0.000665313,0.0019,0.002,0.047780659,0.012461449,10,0,0
5020,133.0625414,96.86455069,0.001334687,0.001415677,0.000665313,0.000484323,0.002,0.0019,0.030249144,0.007845055,10,0,0
5021,96.86455069,65.44022627,0.001415677,0.001472799,0.000484323,0.000327201,0.0019,0.0018,0.019967045,0.003738052,10,0,0
5022,65.44022627,38.16003348,0.001472799,0.0015092,0.000327201,0.0001908,0.0018,0.0017,0.014761978,0.001389062,10,0,0
5023,38.16003348,14.47745854,0.0015092,0.001527613,0.0001908,7.24E-05,0.0017,0.0016,0.013047847,0.000266572,10,0,0
5024,14.47745854,-6.081940024,0.001527613,0.00153041,7.24E-05,-3.04E-05,0.0016,0.0015,1.37E-02,-1.70E-05,10,0,0
5025,-6.081940024,-23.93003594,0.00153041,0.00151965,-3.04E-05,-0.00011965,0.0015,0.0014,0.015808826,0.000257476,10,0,0
5026,-23.93003594,-39.42438645,0.00151965,0.001497122,-0.00011965,-0.000197122,0.0014,0.0013,0.018863112,0.000888162,10,0,0
5027,-39.42438645,-52.87539541,0.001497122,0.001464377,-0.000197122,-0.000264377,0.0013,0.0012,0.022419247,0.001731402,10,0,0
5028,-52.87539541,-64.55253165,0.001464377,0.001422763,-0.000264377,-0.000322763,0.0012,0.0011,0.026188211,0.00268631,10,0,0
5029,-64.55253165,-74.6897274,0.001422763,0.001373449,-0.000322763,-0.000373449,0.0011,0.001,0.029973935,0.003683251,10,0,0
5030,-74.6897274,-83.4900647,0.001373449,0.00131745,-0.000373449,-0.00041745,0.001,0.0009,0.033647581,0.004675303,10,0,0
5031,-83.4900647,-91.12984383,0.00131745,0.001255649,-0.00041745,-0.000455649,0.0009,0.0008,0.03712865,0.005631925,10,0,0
5032,-91.12984383,-97.76211522,0.001255649,0.001188811,-0.000455649,-0.000488811,0.0008,0.0007,0.040370637,0.006534287,10,0,0
5033,-97.76211522,-103.5197455,0.001188811,0.001117599,-0.000488811,-0.000517599,0.0007,0.0006,0.043350763,0.007371832,10,0,0
5034,-103.5197455,-108.5180793,0.001117599,0.00104259,-0.000517599,-0.00054259,0.0006,0.0005,0.046062739,0.00813976,10,0,0
5035,-108.5180793,-112.8572501,0.00104259,0.000964286,-0.00054259,-0.000564286,0.0005,0.0004,0.04851129,0.008837191,10,0,0
5036,-112.8572501,-116.624186,0.000964286,0.000883121,-0.000564286,-0.000583121,0.0004,0.0003,0.050707906,0.009465839,10,0,0
5037,-116.624186,-119.8943514,0.000883121,0.000799472,-0.000583121,-0.000599472,0.0003,0.0002,0.052668299,0.010029063,10,0,0
5038,-119.8943514,-122.7332586,0.000799472,0.000713666,-0.000599472,-0.000613666,0.0002,0.0001,0.054410375,0.010531184,10,0,0
5039,-122.7332586,-125.1977806,0.000713666,0.000625989,-0.000613666,-0.000625989,0.0001,-1.90E-19,0.055953187,0.010977015,10,0,0
5040,-125.1977806,-90.03696741,0.000625989,0.000550185,-0.000625989,-0.000450185,-1.90E-19,0.0001,0.040124328,0.006825168,10,0.001,3.9323804
5041,-90.03696741,-59.51304115,0.000550185,0.000497565,-0.000450185,-0.000297565,0.0001,0.0002,0.031041448,0.003131554,10,0.001,3.9323804
5042,-59.51304115,-33.01450512,0.000497565,0.000465073,-0.000297565,-0.000165073,0.0002,0.0003,0.02666729,0.00107273,10,0.001,3.9323804
5043,-33.01450512,-10.01050472,0.000465073,0.000450053,-0.000165073,-5.01E-05,0.0003,0.0004,0.025516352,0.000150358,10,0.001,3.9323804
5044,-10.01050472,9.959807358,0.000450053,0.000450201,-5.01E-05,4.98E-05,0.0004,0.0005,0.026511337,1.48E-06,10,0.001,3.9323804
5045,9.959807358,27.29650349,0.000450201,0.000463517,4.98E-05,0.000136483,0.0005,0.0006,0.02887748,0.000363494,10,0.001,3.9323804
5046,27.29650349,42.34689586,0.000463517,0.000488266,0.000136483,0.000211734,0.0006,0.0007,0.032064126,0.001048003,10,0.001,3.9323804
5047,42.34689586,55.41249435,0.000488266,0.000522938,0.000211734,0.000277062,0.0007,0.0008,0.035684113,0.001921262,10,0.001,3.9323804
5048,55.41249435,66.75504672,0.000522938,0.000566225,0.000277062,0.000333775,0.0008,0.0009,0.039469992,0.002889642,10,0.001,3.9323804
5049,66.75504672,76.60178237,0.000566225,0.000616991,0.000333775,0.000383009,0.0009,0.001,0.043241404,0.003888791,10,0.001,3.9323804
5050,76.60178237,85.14996445,0.000616991,0.00067425,0.000383009,0.00042575,0.001,0.0011,0.046880799,0.004875609,10,0.001,3.9323804
5051,85.14996445,92.57084173,0.00067425,0.000737146,0.00042575,0.000462854,0.0011,0.0012,0.050315547,0.0058223,10,0.001,3.9323804
